,id,title,type,release_year,lenght,genres,production_countries,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,genre,country,imdb_score_level,tmdb_score_level
3294,tm840208,Jeff Garlin: Our Man in Chicago,movie,2019,58,comedy,GB,0,5.9,445,1.9,6.0,comedy,GB,Low score,High score
3295,ts216513,The Healing Powers of Dude,show,2020,25,"comedy, drama, family, fantasy, action",US,1,6.6,997,8.8,7.2,comedy,US,High score,High score
3296,ts89075,Her Private Life,show,2019,75,"drama, comedy, romance",KR,2,7.7,4836,14.8,7.7,drama,KR,High score,High score
3297,ts243256,Social Distance,show,2020,20,"comedy, drama",US,1,5.9,688,10.6,6.7,comedy,US,Low score,High score
3298,ts221653,God Troubles Me,show,2019,14,"scifi, comedy, animation",CN,3,8.0,44,9.9,6.8,scifi,CN,High score,High score
3299,tm918894,Anelka: Misunderstood,movie,2020,94,"documentation, sport",FR,0,6.4,3324,9.4,6.5,documentation,FR,High score,High score
3300,tm447439,System Crasher,movie,2019,119,"drama, european",DE,0,7.8,13602,8.3,7.7,drama,DE,High score,High score
3301,tm462277,Romeo Akbar Walter,movie,2019,140,"thriller, action, drama",IN,0,6.6,6018,4.4,6.4,thriller,IN,High score,High score
3302,ts224072,Self Made: Inspired by the Life of Madam C.J. Walker,show,2020,47,"drama, history",US,1,7.3,12523,9.1,7.4,drama,US,High score,High score
3303,tm499985,Light in the Dark,movie,2020,105,"thriller, drama",NG,0,5.8,42,1.7,3.0,thriller,NG,Low score,Low score
3304,tm811971,Oprah Winfrey Presents: When They See Us Now,movie,2019,61,documentation,US,0,7.8,2391,6.9,8.1,documentation,US,High score,
3305,ts79695,Sintonia,show,2019,44,"drama, crime, music",BR,3,6.7,1282,13.4,8.2,drama,BR,High score,
3306,tm934040,American Murder: The Family Next Door,movie,2020,83,"thriller, documentation, crime",US,0,7.2,29724,9.7,7.3,thriller,US,High score,High score
3307,tm285317,IO,movie,2019,96,"scifi, drama, romance",US,0,4.8,35102,16.7,4.9,scifi,US,Low score,Low score
3308,ts83107,V Wars,show,2019,42,"drama, scifi, horror",US,1,6.0,14357,16.0,7.6,drama,US,High score,High score
3309,ts82851,Messiah,show,2020,45,"drama, thriller",US,1,7.6,44294,15.4,7.3,drama,US,High score,High score
3310,ts223308,Astronomy Club: The Sketch Show,show,2019,20,comedy,US,1,7.0,634,2.7,7.0,comedy,US,High score,High score
3311,ts105047,To the Lake,show,2019,51,"drama, scifi, thriller",RU,2,7.2,13752,36.5,7.5,drama,RU,High score,High score
3312,tm447520,Sebastian Maniscalco: Stay Hungry,movie,2019,65,comedy,US,0,7.1,1452,3.4,6.4,comedy,US,High score,High score
3313,ts216493,The Naked Director,show,2019,50,"drama, comedy",JP,2,7.7,6475,39.5,7.5,drama,JP,High score,High score
3314,ts237773,Curon,show,2020,47,"drama, thriller, scifi",IT,1,6.5364428,0,15.1,7.0,drama,IT,,High score
3315,ts218986,Flower Crew: Joseon Marriage Agency,show,2019,67,drama,KR,1,6.5364428,0,11.1,6.9,drama,KR,,High score
3316,tm826563,A Cinderella Story: Christmas Wish,movie,2019,85,comedy,"CA, US",0,5.3,0,16.6,6.4,comedy,CA,Low score,High score
3317,ts218803,Diagnosis,show,2019,27,"documentation, reality",US,2,7.5,12,3.0,7.9,documentation,US,High score,High score
3318,ts222455,The Devil Next Door,show,2019,46,"documentation, crime, history","US, IL",1,7.5,14087,6.6,7.3,documentation,US,High score,High score
3319,tm474263,Still Laugh-In: The Stars Celebrate,movie,2019,60,"comedy, music",,0,5.2,628,2.1,5.3,comedy,,Low score,Low score
3320,ts101408,The Mess You Leave Behind,show,2020,45,"thriller, crime, drama",ES,1,6.8,9725,15.7,6.9,thriller,ES,High score,High score
3321,ts87599,Somewhere Only We Know,show,2019,58,"drama, romance",CN,1,7.2,189,6.1,6.8,drama,CN,High score,High score
3322,ts91039,The Chef Show,show,2019,31,documentation,US,2,8.2,5327,10.6,7.8,documentation,US,,High score
3323,tm474061,Malibu Rescue,movie,2019,69,"comedy, action, family",US,0,5.0,1380,9.2,6.3,comedy,US,Low score,High score
3324,ts251587,MIU 404,show,2020,47,"drama, crime",JP,1,7.1,485,7.5,8.0,drama,JP,High score,High score
3325,tm451852,The 3rd Eye 2,movie,2019,115,"thriller, drama, fantasy, horror",ID,0,5.4,646,6.9,5.7,thriller,ID,Low score,Low score
3326,tm814894,Parchís: the Documentary,movie,2019,106,"documentation, music",ES,0,6.8,567,3.3,6.7,documentation,ES,High score,High score
3327,ts222838,I'm with the Band: Nasty Cherry,show,2019,33,reality,US,1,6.5364428,0,5.7,7.0,reality,US,,High score
3328,tm945168,Secrets of the Saqqara Tomb,movie,2020,113,"documentation, history","EG, US",0,7.2,6696,12.3,7.4,documentation,EG,High score,High score
3329,tm457296,Kevin Hart's Guide to Black History,movie,2019,63,comedy,US,0,5.6,1403,4.9,5.4,comedy,US,Low score,Low score
3330,tm419425,The Poison Rose,movie,2019,108,"thriller, drama, crime, european",US,0,4.7,10205,15.8,4.6,thriller,US,Low score,Low score
3331,ts90648,I Have A Script,show,2019,45,drama,KW,1,6.5364428,0,1.3,10.0,drama,KW,,Excellent score
3332,tm837756,I'm No Longer Here,movie,2020,112,drama,"MX, US",0,7.3,8559,14.6,7.8,drama,MX,High score,High score
3333,tm844208,What the F* Is Going On?,movie,2019,86,documentation,ES,0,7.5,181,2.4,6.2,documentation,ES,High score,High score
3334,tm471967,Lost Girls,movie,2020,95,"thriller, history, drama, crime",US,0,6.1,22832,12.6,6.1,thriller,US,High score,High score
3335,tm834230,The Silence of the Marsh,movie,2019,92,"thriller, european",ES,0,6.5364428,0,10.4,5.3,thriller,ES,,Low score
3336,tm836638,The Man Without Gravity,movie,2019,107,"comedy, fantasy, drama","IT, BE, FR",0,5.8,2637,10.3,7.2,comedy,IT,Low score,High score
3337,tm839761,"Kalel, 15",movie,2019,104,drama,PH,0,7.3,318,2.4,8.2,drama,PH,High score,
3338,tm888080,The Last Days of American Crime,movie,2020,149,"action, crime, thriller, scifi, drama",US,0,3.8,11883,10.8,6.6,action,US,Low score,High score
3339,tm897771,Picture a Scientist,movie,2020,97,documentation,US,0,6.5364428,0,4.4,7.0,documentation,US,,High score
3340,tm461726,Ghosts of Sugar Land,movie,2019,21,documentation,US,0,6.5364428,0,3.0,5.7,documentation,US,,Low score
3341,ts217045,Levius,show,2019,25,"animation, action, scifi",JP,1,7.0,589,13.0,7.8,animation,JP,High score,High score
3342,ts215166,Scams,show,2019,24,"action, crime, drama",JP,1,6.4,409,4.4,6.8,action,JP,High score,High score
3343,ts90645,Drug Squad: Costa del Sol,show,2019,64,"action, drama, romance, thriller",ES,1,6.8,626,4.1,7.0,action,ES,High score,High score
3344,tm857399,Marc Maron: End Times Fun,movie,2020,71,"comedy, documentation",US,0,6.8,2041,3.5,7.0,comedy,US,High score,High score
3345,tm840224,Seth Meyers: Lobby Baby,movie,2019,61,comedy,US,0,7.5,2717,5.6,7.0,comedy,US,High score,High score
3346,tm886214,Mrs. Serial Killer,movie,2020,106,"thriller, crime, drama",IN,0,4.1,18870,5.5,6.4,thriller,IN,Low score,High score
3347,tm810836,Oh! Baby,movie,2019,161,"fantasy, drama",IN,0,6.5364428,0,7.8,6.7,fantasy,IN,,High score
3348,tm471922,An Easy Girl,movie,2019,92,"drama, comedy, european",FR,0,5.6,5593,14.9,5.5,drama,FR,Low score,Low score
3349,tm917846,The Letter Reader,movie,2019,30,drama,ZA,0,6.5364428,0,1.6,6.8,drama,ZA,,High score
3350,tm468724,All in My Family,movie,2019,39,documentation,"CN, US",0,6.5364428,0,3.9,6.2,documentation,CN,,High score
3351,ts225410,Unstoppable,show,2020,38,"drama, documentation",MX,1,6.5364428,0,8.2,8.5,drama,MX,,
3352,tm472961,After Maria,movie,2019,36,documentation,US,0,6.5364428,0,2.2,5.3,documentation,US,,Low score
3353,ts271247,LEGO City Adventures,show,2019,14,"animation, action, family, comedy",US,4,6.7,228,11.7,7.2,animation,US,High score,High score
3354,tm462611,Ready to Mingle,movie,2019,97,"comedy, romance",MX,0,5.9,2446,7.2,6.8,comedy,MX,Low score,High score
3355,tm358666,The Awakening of Motti Wolkenbruch,movie,2019,94,"comedy, drama, european","CH, DE",0,6.6,4596,12.4,5.8,comedy,CH,High score,Low score
3356,tm943790,Summerland,movie,2020,99,"drama, war, romance",GB,0,7.0,7860,9.4,7.6,drama,GB,High score,High score
3357,tm820190,#Alive,movie,2020,108,"thriller, action, horror, drama",KR,0,6.3,42134,33.2,7.3,thriller,KR,High score,High score
3358,tm469193,Atlantics,movie,2019,106,"fantasy, thriller, drama, romance","SN, BE, FR",0,6.7,9799,14.0,6.7,fantasy,SN,High score,High score
3359,ts221365,Criminal: Spain,show,2019,40,drama,ES,1,6.5364428,0,6.7,6.6,drama,ES,,High score
3360,tm469399,Music Teacher,movie,2019,101,"romance, drama, music",IN,0,6.2,709,2.9,6.9,romance,IN,High score,High score
3361,ts87473,7SEEDS,show,2020,24,"scifi, animation, romance, action, drama, horror",JP,2,6.3,1561,36.4,8.1,scifi,JP,High score,
3362,ts225718,La Révolution,show,2020,46,"drama, action, fantasy, thriller",FR,1,6.6,5887,8.7,6.9,drama,FR,High score,High score
3363,tm460259,Blood Will Tell,movie,2019,113,"thriller, drama","AR, CA, CL",0,6.1,867,2.6,5.9,thriller,AR,High score,Low score
3364,tm998899,The Fisherman's Diary,movie,2020,142,drama,CM,0,6.4,679,5.0,7.2,drama,CM,High score,High score
3365,tm889200,MOTHER,movie,2020,127,drama,JP,0,6.5364428,0,5.9,6.8,drama,JP,,High score
3366,tm475501,Wanda Sykes: Not Normal,movie,2019,60,comedy,US,0,7.3,1923,3.5,6.9,comedy,US,High score,High score
3367,ts269073,The Fabulous Lives of Bollywood Wives,show,2020,37,"reality, romance, documentation",IN,2,4.3,10206,5.5,4.5,reality,IN,Low score,Low score
3368,tm818499,Revenge of the Pontianak,movie,2019,92,"horror, romance","MY, SG",0,5.3,292,4.3,5.2,horror,MY,Low score,Low score
3369,ts223404,It's Okay to Not Be Okay,show,2020,76,"drama, comedy, romance",KR,1,8.6,26432,46.2,8.6,drama,KR,,
3370,ts86946,Osmosis,show,2019,42,"scifi, romance",FR,1,5.8,3178,11.9,5.7,scifi,FR,Low score,Low score
3371,tm885845,Murder to Mercy - The Cyntoia Brown Story,movie,2020,97,documentation,US,0,6.4,2894,9.9,7.1,documentation,US,High score,High score
3372,tm912400,Jack Whitehall: I'm Only Joking,movie,2020,58,comedy,GB,0,6.6,1655,3.6,6.2,comedy,GB,High score,High score
3373,tm927286,Making The Witcher,movie,2020,32,documentation,GB,0,6.8,481,27.7,7.3,documentation,GB,High score,High score
3374,ts89014,DC Super Hero Girls,show,2019,10,"animation, comedy, family, fantasy, scifi, drama, action",US,2,7.2,1442,23.8,8.2,animation,US,High score,
3375,tm836662,Go!,movie,2020,110,"family, sport",AU,0,5.9,3207,9.5,6.6,family,AU,Low score,High score
3376,ts221366,Criminal: France,show,2019,40,"thriller, drama",FR,1,6.5364428,0,9.0,6.8,thriller,FR,,High score
3377,tm375446,Asphalt Burning,movie,2020,100,"comedy, action, european","DE, NO",0,5.1,2501,14.1,5.4,comedy,DE,Low score,Low score
3378,tm948916,The Scary House,movie,2020,100,"thriller, family, fantasy, drama, horror, european","DE, AT",0,5.4,4143,12.2,5.6,thriller,DE,Low score,Low score
3379,ts251067,The Baby-Sitters Club,show,2020,27,"comedy, drama, family",US,2,7.5,4288,17.8,8.0,comedy,US,High score,High score
3380,tm457410,Money Trap,movie,2019,121,"comedy, drama",TR,0,6.0,15103,7.1,5.7,comedy,TR,High score,Low score
3381,tm844642,Michelle Wolf: Joke Show,movie,2019,59,comedy,US,0,7.2,1707,4.3,6.8,comedy,US,High score,High score
3382,tm490222,Uncorked,movie,2020,104,"drama, comedy",US,0,6.4,6362,8.2,6.1,drama,US,High score,High score
3383,tm974366,We Can Be Heroes,movie,2020,97,"fantasy, action, family, comedy, drama",US,0,4.7,15586,33.9,6.1,fantasy,US,Low score,High score
3384,tm452573,Gabriel Iglesias: One Show Fits All,movie,2019,90,"comedy, documentation",US,0,7.3,1987,5.0,6.8,comedy,US,High score,High score
3385,tm944331,Shawn Mendes: In Wonder,movie,2020,83,"music, documentation",US,0,6.5,2127,9.5,8.2,music,US,High score,
3386,tm950808,Miss India,movie,2020,136,drama,IN,0,6.5364428,0,3.5,4.2,drama,IN,,Low score
3387,tm813695,After We Collided,movie,2020,105,"drama, romance",US,0,5.0,33563,124.5,7.2,drama,US,Low score,High score
3388,ts217389,Masaba Masaba,show,2020,34,"drama, comedy",IN,2,6.7,2221,7.3,5.8,drama,IN,High score,Low score
3389,tm885775,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,movie,2020,80,"comedy, romance, scifi",US,0,6.9,5607,9.9,6.4,comedy,US,High score,High score
3390,ts59542,The Search,show,2020,41,"drama, comedy",MX,1,6.5364428,0,13.8,7.2,drama,MX,,High score
3391,ts255809,Carmel: Who Killed Maria Marta?,show,2020,58,"crime, documentation",AR,1,7.0,2599,13.2,7.5,crime,AR,High score,High score
3392,tm856375,The Decline,movie,2020,83,"thriller, action",CA,0,6.0,9222,10.9,6.2,thriller,CA,High score,High score
3393,tm828326,The Crystal Calls - Making The Dark Crystal: Age of Resistance,movie,2019,82,documentation,US,0,7.5,560,9.2,7.4,documentation,US,High score,High score
3394,tm450095,37 Seconds,movie,2020,115,drama,JP,0,7.4,2894,7.0,7.3,drama,JP,High score,High score
3395,tm426634,The Day I Lost My Shadow,movie,2019,94,drama,"LB, QA, SY, FR",0,6.2,285,2.6,5.2,drama,LB,High score,Low score
3396,tm1172010,The Lockdown Plan,movie,2020,49,,,0,6.5,0,18.541842,6.629937,,,High score,
3397,tm893874,Choked: Paisa Bolta Hai,movie,2020,114,"crime, thriller, drama",IN,0,5.7,5593,6.1,6.3,crime,IN,Low score,High score
3398,ts220751,Lego Jurassic World: Legend of Isla Nublar,show,2019,22,"family, scifi, animation, comedy, action",US,1,6.8,332,10.8,7.2,family,US,High score,High score
3399,ts217891,SAINT SEIYA: Knights of the Zodiac,show,2019,24,"action, scifi, animation, fantasy",US,2,4.6,1981,59.5,7.4,action,US,Low score,High score
3400,tm835512,The Spooky Tale of Captain Underpants Hack-a-Ween,movie,2019,45,"action, comedy, family, animation",US,0,5.9,243,5.1,6.2,action,US,Low score,High score
3401,tm493511,The Sky Is Pink,movie,2019,143,"drama, romance, family",IN,0,7.6,9033,4.5,7.8,drama,IN,High score,High score
3402,tm855535,The Hater,movie,2020,135,"drama, european",PL,0,6.5364428,0,10.5,6.9,drama,PL,,High score
3403,tm877681,American Pie Presents: Girls' Rules,movie,2020,95,comedy,US,0,6.5364428,0,46.7,6.3,comedy,US,,High score
3404,ts241248,Cocomelon,show,2020,9,"family, comedy, animation","GB, US",6,4.6,732,6.3,7.3,family,GB,Low score,High score
3405,ts89895,Mighty Little Bheem,show,2019,6,"animation, comedy, family, fantasy",US,3,6.6,276,11.7,7.9,animation,US,High score,High score
3406,ts88841,The School Nurse Files,show,2020,51,"scifi, comedy, drama, fantasy",KR,1,6.4,1337,11.4,7.8,scifi,KR,High score,High score
3407,ts314529,Catch! Teenieping,show,2020,12,,KR,3,6.5364428,0,19.5,2.0,,KR,,Low score
3408,tm432022,Violet Evergarden: The Movie,movie,2020,140,"fantasy, drama, animation, romance",JP,0,8.3,7743,48.0,8.3,fantasy,JP,,
3409,tm458326,Walk. Ride. Rodeo.,movie,2019,99,"drama, sport",US,0,6.4,2556,12.4,7.1,drama,US,High score,High score
3410,tm975398,Christmas Crossfire,movie,2020,106,"thriller, comedy, crime",DE,0,4.8,1484,8.0,4.5,thriller,DE,Low score,Low score
3411,ts236653,Cooked With Cannabis,show,2020,37,reality,US,1,6.6,403,2.8,4.7,reality,US,High score,Low score
3412,ts225162,Babies,show,2020,51,"documentation, reality",US,2,6.5364428,0,4.8,7.2,documentation,US,,High score
3413,ts227385,Transformers: War for Cybertron: Siege,show,2020,19,"scifi, action",US,3,6.5364428,0,30.0,7.6,scifi,US,,High score
3414,tm889390,Ben Platt: Live from Radio City Music Hall,movie,2020,85,"music, documentation",US,0,6.5364428,0,5.8,8.1,music,US,,
3415,tm449594,Brother,movie,2019,96,"drama, european",FR,0,6.7,1198,5.4,6.5,drama,FR,High score,High score
3416,ts223242,Was It Love?,show,2020,66,"drama, romance, comedy",KR,1,7.1,971,11.9,7.8,drama,KR,High score,High score
3417,tm469991,I Lost My Body,movie,2019,81,"drama, fantasy, romance, animation, european",FR,0,7.5,34223,11.2,7.5,drama,FR,High score,High score
3418,ts88271,Flavorful Origins,show,2019,12,documentation,CN,4,7.7,676,3.8,8.3,documentation,CN,High score,
3419,tm421560,Let's Dance,movie,2019,109,"comedy, drama, music, family","BE, FR",0,5.9,1524,9.6,6.5,comedy,BE,Low score,High score
3420,ts251616,Sing On! Germany,show,2020,38,"reality, music",DE,1,5.7,146,2.5,7.6,reality,DE,Low score,High score
3421,tm446581,The Edge of Democracy,movie,2019,113,"documentation, history",BR,0,7.3,15264,7.0,7.7,documentation,BR,High score,High score
3422,ts269501,BREAK IT ALL: The History of Rock in Latin America,show,2020,50,"documentation, music",AR,1,7.6,1294,10.6,7.6,documentation,AR,High score,High score
3423,tm862830,Seriously Single,movie,2020,107,"comedy, romance",ZA,0,4.5,1303,7.0,7.0,comedy,ZA,Low score,High score
3424,ts236091,Oh My Baby,show,2020,68,"drama, comedy, family, romance",KR,1,7.1,292,6.3,7.0,drama,KR,High score,High score
3425,tm852207,3 Logical Exits,movie,2020,15,documentation,"LB, GB, DK",0,7.2,0,1.5,2.0,documentation,LB,High score,Low score
3426,tm414285,Abducted in Plain Sight,movie,2019,91,"documentation, crime, thriller, drama",US,0,6.8,18165,11.8,6.5,documentation,US,High score,High score
3427,tm918853,All Together Now,movie,2020,92,drama,US,0,6.5,4686,9.0,6.8,drama,US,High score,High score
3428,tm978401,Mosul,movie,2019,102,"drama, action",US,0,6.5364428,0,9.0,6.7,drama,US,,High score
3429,tm825952,Simon Amstell: Set Free,movie,2019,51,comedy,GB,0,6.5,859,2.5,5.8,comedy,GB,High score,Low score
3430,ts100354,Monzón: A Knockout Blow,show,2019,45,"crime, drama, history, sport",AR,1,7.9,786,5.7,8.3,crime,AR,High score,
3431,tm832843,Jeff Dunham: Beside Himself,movie,2019,58,comedy,US,0,6.9,1183,3.4,7.4,comedy,US,High score,High score
3432,tm845020,Jack Whitehall: Christmas with my Father,movie,2019,64,"comedy, documentation",GB,0,6.0,1027,3.4,5.9,comedy,GB,High score,Low score
3433,ts236051,The Least Expected Day: Inside the Movistar Team 2019,show,2020,32,"documentation, sport",ES,3,7.4,827,2.3,6.5,documentation,ES,High score,High score
3434,ts104168,El Dragón: Return of a Warrior,show,2019,45,"action, drama",US,2,6.9,1952,45.5,7.4,action,US,High score,High score
3435,ts242244,Japan Sinks: 2020,show,2020,26,"scifi, animation, action, drama",JP,1,6.4,3215,10.4,7.3,scifi,JP,High score,High score
3436,tm306301,Piercing,movie,2019,82,"horror, thriller","FR, US",0,5.5,8056,8.2,5.8,horror,FR,Low score,Low score
3437,ts225377,Taj Mahal 1989,show,2020,34,"drama, romance, comedy",IN,1,7.5,1616,3.4,6.6,drama,IN,High score,High score
3438,tm916008,PNL - Dans la légende tour,movie,2020,18,"documentation, music",FR,0,6.5364428,0,2.5,6.3,documentation,FR,,High score
3439,ts216698,Nadiya's Time to Eat,show,2019,29,reality,GB,1,6.5364428,0,2.1,10.0,reality,GB,,Excellent score
3440,tm946801,Just Another Christmas,movie,2020,101,"drama, comedy",BR,0,6.7,4967,11.7,7.4,drama,BR,High score,High score
3441,ts222325,Magical Andes,show,2019,34,documentation,DE,2,7.7,590,4.0,8.8,documentation,DE,High score,
3442,tm446609,The Great Hack,movie,2019,114,"documentation, history",US,0,7.0,23872,11.5,6.9,documentation,US,High score,High score
3443,ts108392,The Letter for the King,show,2020,47,"family, fantasy, action, scifi",GB,1,6.0,7884,10.0,7.0,family,GB,High score,High score
3444,tm846166,Pets United,movie,2019,89,"animation, comedy","GB, CN, DE",0,3.7,2922,26.7,5.9,animation,GB,Low score,Low score
3445,ts224261,Nailed It! Germany,show,2020,35,reality,DE,1,5.9,109,1.9,7.3,reality,DE,Low score,High score
3446,tm842829,Dead Kids,movie,2019,94,"thriller, drama",PH,0,5.4,607,4.9,5.9,thriller,PH,Low score,Low score
