,release_year,lenght,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,clusters
5091,2021,150,0,7.4,17109,3.1,6.5,0
5092,2022,30,0,6.5364428,0,3.2,6.6,0
5093,2022,90,0,5.7,8158,7.4,5.8,0
5094,2021,115,0,5.3,1634,7.8,5.7,0
5095,2021,124,0,7.1,32639,20.7,7.1,0
5096,2022,85,0,4.6,770,9.4,7.0,0
5097,2021,91,0,5.1,1305,22.1,6.1,0
5098,2021,21,3,6.8,732,19.2,6.629937,0
5099,2021,26,1,4.2,2032,6.4,7.2,0
5100,2022,48,1,7.9,53,15.6,6.0,0
5101,2022,108,0,6.3,11347,8.1,5.2,0
5102,2022,113,0,6.2,1154,5.7,6.9,0
5103,2022,0,1,6.7,5335,3.2,8.1,0
5104,2021,42,1,6.2,1797,5.3,6.2,0
5105,2022,24,1,6.6,188,9.0,6.6,0
5106,2021,107,0,5.9,6583,19.6,6.7,0
5107,2022,47,1,6.1,414,9.4,6.0,0
5108,2021,122,0,6.1,26,2.1,6.629937,0
5109,2021,81,1,6.5364428,0,19.7,9.6,0
5110,2022,30,1,5.0,184,18.541842,6.629937,0
5111,2021,95,0,7.6,84,86.5,8.8,0
5112,2021,96,0,6.6,12641,15.6,8.1,0
5113,2022,59,0,5.6,650,4.1,5.1,0
5114,2022,27,1,8.4,3303,17.2,7.5,0
5115,2021,115,0,6.3,28048,29.9,7.7,0
5116,2022,32,1,6.0,205,2.8,7.2,0
5117,2022,76,0,5.7,257,4.7,2.0,0
5118,2021,30,1,7.4,2655,2.5,7.1,0
5119,2022,75,1,8.6,8943,42.5,8.7,0
5120,2022,33,1,5.8,227,2.3,7.1,0
5121,2022,54,0,6.5364428,0,2.0,3.0,0
5122,2022,95,0,5.3,596,105.0,6.6,0
5123,2022,97,0,6.5,1520,11.8,7.4,0
5124,2021,128,0,4.4,14348,11.0,5.7,0
5125,2022,43,1,4.9,457,3.0,8.2,0
5126,2022,76,0,7.2,291,85.7,6.2,0
5127,2021,66,1,6.5364428,0,48.4,8.4,0
5128,2022,18,1,5.1,169,2.6,4.0,0
5129,2022,98,0,2.0,774,8.2,4.0,0
5130,2021,140,0,7.8,5396,7.7,7.3,0
5131,2022,119,0,7.3,5114,185.0,8.4,0
5132,2021,50,1,7.8,24130,54.9,8.3,0
5133,2022,91,0,6.3,2010,54.7,7.5,0
5134,2021,118,0,6.4,21511,22.5,5.9,0
5135,2022,95,0,6.5,1047,37.8,6.1,0
5136,2021,35,1,7.9,2102,11.9,8.2,0
5137,2022,112,0,6.4,3711,14.4,7.9,0
5138,2021,28,1,7.7,531,3.7,6.8,0
5139,2022,29,1,4.7,221,21.4,7.5,0
5140,2022,66,1,6.5364428,0,7.7,4.3,0
5141,2022,60,0,7.4,2815,7.2,7.2,0
5142,2021,47,1,7.5,27514,12.8,7.4,0
5143,2021,32,1,6.5,349,3.1,5.6,0
5144,2021,91,0,5.2,1195,16.9,6.9,0
5145,2021,87,0,6.5,25702,22.3,6.0,0
5146,2021,124,0,5.2,19411,39.6,5.8,0
5147,2022,25,1,1.9,3042,2.5,5.9,0
5148,2022,111,0,4.6,619,18.541842,6.629937,0
5149,2022,33,1,5.6,391,7.4,5.2,0
5150,2022,43,1,7.6,1417,11.5,8.1,0
5151,2022,91,0,5.5,202,1.6,1.0,0
5152,2022,119,0,6.5,2310,8.5,6.8,0
5153,2022,90,0,3.1,991,84.4,5.4,0
5154,2022,154,0,7.3,1929,10.0,7.8,0
5155,2022,53,1,7.1,249,55.7,7.0,0
5156,2021,49,1,6.9,5952,16.9,7.4,0
5157,2022,47,0,5.2,596,373.2,6.9,0
5158,2022,90,0,4.6,641,2.7,4.7,0
5159,2022,98,0,5.4,18,2.4,6.629937,0
5160,2022,101,0,5.4,1725,17.2,6.2,0
5161,2021,128,0,4.7,14872,13.5,6.3,0
5162,2022,42,1,6.5364428,0,1.2,8.5,0
5163,2022,127,0,4.4,14932,4.8,5.3,0
5164,2021,49,2,6.8,596,13.2,7.2,0
5165,2021,33,1,6.8,1245,1.9,6.7,0
5166,2022,61,1,7.9,3793,37.5,8.2,0
5167,2022,52,1,6.4,70,5.2,6.0,0
5168,2022,25,1,4.6,157,2.4,7.6,0
5169,2021,44,1,7.9,4516,7.8,6.5,0
5170,2022,15,1,6.5364428,0,12.1,6.0,0
5171,2021,5,1,4.2,794,2.7,3.7,0
5172,2022,80,0,3.7,159,1.9,6.2,0
5173,2021,98,0,5.0,4804,37.7,5.4,0
5174,2021,34,0,6.3,0,9.2,6.9,0
5175,2022,102,0,6.5364428,0,9.0,6.3,0
5176,2021,22,0,7.7,0,4.4,6.3,0
5177,2021,120,0,4.0,394,46.5,6.5,0
5178,2021,41,1,8.0,1845,3.6,8.8,0
5179,2021,71,0,6.5364428,0,41.3,5.4,0
5180,2021,49,2,7.9,7810,6.1,6.9,0
5181,2021,90,0,7.7,825,3.8,6.6,0
5182,2022,30,1,6.6,236,2.5,6.3,0
5183,2021,75,0,7.6,13463,6.1,6.9,0
5184,2021,71,1,7.4,2604,10.5,8.0,0
5185,2022,92,0,6.9,1994,8.0,6.5,0
5186,2021,115,0,6.9,23801,18.0,6.7,0
5187,2021,30,1,6.7,329,4.5,6.8,0
5188,2022,112,0,4.5,1027,8.5,5.3,0
5189,2022,77,0,5.9,710,14.0,5.8,0
5190,2022,25,1,6.7,370,23.3,7.6,0
5191,2021,90,0,4.3,2098,9.1,4.3,0
5192,2022,97,0,7.4,73,3.2,7.2,0
5193,2022,37,1,6.6,618,3.1,5.8,0
5194,2022,23,1,6.1,181,4.3,6.5,0
5195,2021,23,0,6.5364428,0,3.5,6.8,0
5196,2021,25,1,6.3,696,3.3,6.7,0
5197,2021,103,0,5.6,43029,22.6,7.0,0
5198,2022,109,0,6.8,2112,9.9,6.7,0
5199,2021,110,0,6.6,1670,7.9,6.8,0
5200,2021,125,0,5.2,3798,37.9,6.5,0
5201,2022,64,0,6.7,365,3.7,6.5,0
5202,2022,110,0,6.1,28,1.6,5.0,0
5203,2022,59,0,5.4,428,11.8,4.8,0
5204,2021,105,0,6.3,758,4.6,6.7,0
5205,2022,95,0,4.5,682,28.5,6.0,0
5206,2021,14,2,8.5,11,27.5,5.7,0
5207,2022,173,0,7.6,7438,4.0,6.1,0
5208,2022,150,0,6.8,3215,3.8,5.2,0
5209,2022,124,0,5.4,330,3.6,5.3,0
5210,2021,20,1,6.4,133,1.6,6.629937,0
5211,2022,96,0,4.5,404,4.6,6.6,0
5212,2021,142,0,5.6,2158,33.2,6.5,0
5213,2022,28,0,6.5364428,0,3.2,6.0,0
5214,2021,118,0,6.8,15764,12.4,6.8,0
5215,2021,112,0,5.4,696,11.3,7.0,0
5216,2022,47,1,8.1,8,5.0,6.8,0
5217,2021,112,0,5.4,3792,37.0,6.8,0
5218,2022,52,0,7.7,300,7.1,6.2,0
5219,2022,102,0,7.5,430,100.0,7.0,0
5220,2022,72,0,6.6,378,11.3,6.1,0
5221,2021,94,0,6.1,1761,10.8,6.3,0
5222,2022,35,1,5.2,775,4.8,7.8,0
5223,2021,119,0,5.3,32933,14.7,5.8,0
5224,2022,49,1,6.5364428,0,5.3,6.6,0
5225,2021,128,0,6.5,2311,2.2,5.5,0
5226,2021,106,0,5.2,818,27.8,6.1,0
5227,2022,97,0,4.7,5217,26.0,5.8,0
5228,2022,104,0,6.6,8683,18.0,7.2,0
5229,2021,104,0,6.6,5344,34.7,7.7,0
5230,2021,30,1,7.1,2740,5.9,6.6,0
5231,2021,22,1,8.4,1713,7.6,7.8,0
5232,2022,104,0,6.3,3503,12.5,6.2,0
5233,2021,93,0,7.1,8071,23.9,7.1,0
5234,2022,40,1,7.0,8076,5.8,6.2,0
5235,2022,49,2,6.7,13804,4.8,7.4,0
5236,2021,88,0,6.5364428,0,35.8,7.4,0
5237,2021,97,0,6.8,5265,8.8,7.3,0
5238,2021,78,1,8.4,14258,62.8,8.2,0
5239,2022,20,1,7.6,52,17.5,6.7,0
5240,2021,35,1,5.2,1634,6.7,5.1,0
5241,2022,146,0,7.3,1454,2.1,6.8,0
5242,2021,91,0,6.8,4032,31.0,7.8,0
5243,2021,107,0,6.2,84442,49.3,6.7,0
5244,2022,96,0,5.8,2914,20.3,7.3,0
5245,2021,25,1,6.5,1849,15.3,7.2,0
5246,2021,35,1,5.7,627,3.1,6.2,0
5247,2022,16,1,5.4,103,43.5,7.4,0
5248,2021,99,0,6.6,2797,9.6,6.8,0
5249,2022,28,1,7.0,461,13.4,6.6,0
5250,2022,90,0,6.2,845,6.3,6.5,0
5251,2022,69,1,7.6,3954,26.9,7.6,0
5252,2021,69,1,7.1,817,12.8,7.4,0
5253,2022,109,0,4.8,1018,12.1,6.2,0
5254,2021,109,0,5.7,26899,24.7,6.3,0
5255,2021,110,0,5.5,33014,41.8,6.7,0
5256,2022,57,0,4.1,748,5.2,4.7,0
5257,2022,59,0,3.8,135,3.1,2.0,0
5258,2021,122,0,5.2,2621,2.2,5.8,0
5259,2021,24,2,6.7,2198,91.4,8.1,0
5260,2021,95,0,6.9,1063,7.5,7.3,0
5261,2021,91,0,6.5364428,0,7.3,5.7,0
5262,2021,119,0,5.5,3174,13.2,6.0,0
5263,2022,96,0,5.3,3142,13.1,5.1,0
5264,2022,25,1,7.3,131,12.0,5.5,0
5265,2022,23,1,6.7,2130,5.2,6.0,0
5266,2021,92,0,7.0,11560,34.2,7.4,0
5267,2021,126,0,6.3,7418,10.1,6.0,0
5268,2021,29,1,6.8,618,2.4,6.0,0
5269,2021,96,0,5.6,1018,3.3,6.1,0
5270,2021,34,1,5.7,376,2.8,5.0,0
5271,2022,137,0,3.1,1837,3.5,3.5,0
5272,2021,110,0,5.7,1946,10.1,5.9,0
5273,2021,110,0,7.3,1729,9.7,7.8,0
5274,2021,158,0,8.1,24681,19.8,7.2,0
5275,2021,139,0,6.3,4981,12.8,6.3,0
5276,2021,23,1,7.5,1085,4.2,5.7,0
5277,2022,6,0,6.5364428,0,2.5,5.8,0
5278,2021,40,1,6.7,232,5.3,6.3,0
5279,2021,50,1,6.5,924,3.1,7.0,0
5280,2022,133,0,6.6,19107,7.2,7.2,0
5281,2021,15,0,7.2,132,7.0,7.0,0
5282,2022,118,0,5.6,1541,2.7,7.7,0
5283,2021,91,0,5.4,2914,9.5,6.2,0
5284,2021,25,0,5.4,334,3.1,5.6,0
5285,2021,58,0,6.5364428,0,11.6,5.6,0
5286,2022,62,1,7.3,1497,24.5,7.6,0
5287,2022,104,0,4.4,1517,10.8,5.3,0
5288,2022,73,1,7.9,150,9.6,8.2,0
5289,2022,118,0,6.3,5306,19.4,7.0,0
5290,2021,138,0,7.4,9297,59.6,7.7,0
5291,2022,32,2,6.4,720,11.6,7.6,0
5292,2022,170,0,6.9,1568,2.0,6.7,0
5293,2022,105,0,5.6,4242,35.1,6.9,0
5294,2022,65,1,6.9,168,11.7,7.5,0
5295,2022,107,0,4.7,5132,22.7,5.0,0
5296,2022,140,0,5.5,1733,96.7,6.7,0
5297,2021,136,0,6.5,26654,37.4,7.1,0
5298,2021,98,0,5.8,1679,6.4,5.9,0
5299,2022,151,0,6.5,12968,18.541842,6.629937,0
5300,2022,92,0,7.2,1832,19.5,7.6,0
5301,2022,50,1,7.3,1179,2.7,2.8,0
5302,2022,66,1,8.6,2392,13.5,8.7,0
5303,2022,36,1,6.7,51,4.9,4.5,0
5304,2021,55,1,5.9,16799,11.6,7.1,0
5305,2021,30,0,7.3,2229,24.8,7.0,0
5306,2021,104,0,7.1,41621,21.8,7.1,0
5307,2022,59,0,4.7,553,3.2,5.4,0
5308,2022,115,0,4.1,76,3.2,6.8,0
5309,2021,66,1,8.1,3858,16.8,8.5,0
5310,2021,58,0,6.9,668,2.5,6.8,0
5311,2021,24,1,7.0,87,4.7,6.8,0
5312,2021,82,0,7.4,988,3.7,7.0,0
5313,2021,34,1,5.8,3646,6.4,5.8,0
5314,2022,125,0,6.2,3923,74.9,6.4,0
5315,2021,132,0,7.9,40501,5.6,7.1,0
5316,2021,131,0,6.7,7578,27.7,6.9,0
5317,2021,86,0,5.6,917,13.9,8.0,0
5318,2022,25,2,6.5,519,9.9,5.6,0
5319,2021,50,1,6.0,847,5.9,6.5,0
5320,2022,45,1,7.3,395,55.9,7.7,0
5321,2021,48,1,6.5,170,1.4,7.3,0
5322,2021,47,1,5.1,4956,3.2,6.1,0
5323,2022,48,1,5.6,341,7.4,7.6,0
5324,2022,38,1,7.5,79,3.3,6.6,0
5325,2022,39,1,7.1,231,2.6,5.5,0
5326,2022,97,0,5.9,247,15.4,6.0,0
5327,2021,96,0,5.4,999,9.4,6.5,0
5328,2021,73,0,7.8,2944,8.9,7.8,0
5329,2021,53,0,5.9,4546,8.0,6.3,0
5330,2021,116,0,5.6,48050,19.4,5.8,0
5331,2022,88,0,8.1,280,4.8,3.3,0
5332,2022,107,0,4.1,175,22.2,5.9,0
5333,2021,117,0,6.8,14476,3.1,6.3,0
5334,2022,73,0,4.6,2544,5.5,5.2,0
5335,2021,95,0,6.5,9043,48.5,7.8,0
5336,2021,101,0,5.7,6267,19.5,7.3,0
5337,2022,95,0,5.8,1639,6.8,6.6,0
5338,2022,60,1,5.5,244,2.8,7.4,0
5339,2022,58,0,6.0,284,7.3,6.0,0
5340,2021,102,0,7.3,384,4.0,10.0,0
5341,2022,121,0,6.5364428,0,5.7,3.7,0
5342,2021,96,0,6.2,154,1.8,2.0,0
5343,2021,92,0,5.5,4176,12.0,6.2,0
5344,2021,35,1,5.3,94,1.1,4.7,0
5345,2021,47,1,5.9,204,121.9,7.9,0
5346,2021,61,0,5.2,1009,4.6,6.4,0
5347,2021,114,0,6.1,5223,4.1,6.6,0
5348,2021,71,1,4.2,27737,8.1,8.1,0
5349,2022,55,1,7.4,58,2.2,4.8,0
5350,2021,89,0,5.5,1346,13.2,6.6,0
5351,2021,70,0,6.9,1861,3.2,6.4,0
5352,2021,209,1,7.1,828,3.1,6.1,0
5353,2021,24,1,6.5364428,0,18.6,7.9,0
5354,2021,135,0,6.9,27891,6.5,6.4,0
5355,2022,30,1,7.7,700,3.5,7.3,0
5356,2022,60,0,6.9,414,3.1,6.3,0
5357,2021,131,0,6.8,2816,17.0,8.3,0
5358,2022,109,0,6.1,2026,11.7,6.1,0
5359,2022,179,0,6.0,2578,18.7,6.7,0
5360,2022,68,1,7.1,2594,15.2,7.8,0
5361,2021,118,0,5.9,377,5.5,7.0,0
5362,2021,157,0,7.7,13780,4.5,6.5,0
5363,2022,148,0,4.7,2091,2.6,4.2,0
5364,2022,91,0,5.2,817,16.7,6.1,0
5365,2021,106,0,5.5,6684,16.7,6.9,0
5366,2022,115,0,6.0,766,2.0,5.4,0
5367,2021,32,1,7.0,1220,14.6,7.9,0
5368,2021,74,0,7.3,548,1.4,6.7,0
5369,2022,60,0,6.3,493,3.8,6.8,0
5370,2021,128,0,6.9,486,2.9,2.0,0
5371,2022,64,1,7.8,115,6.8,7.0,0
5372,2022,132,0,6.9,1142,27.0,7.0,0
5373,2022,130,0,6.8,8738,18.541842,6.629937,0
5374,2022,77,0,6.3,145,21.3,5.3,0
5375,2022,43,1,6.2,1178,17.1,6.6,0
5376,2021,40,1,4.7,945,2.5,6.2,0
5377,2021,63,0,6.1,722,2.3,6.0,0
5378,2022,128,0,6.5364428,0,1.9,2.0,0
5379,2022,131,0,5.2,4863,43.2,6.3,0
5380,2022,137,0,5.6,908,13.5,6.2,0
5381,2022,106,0,4.6,2088,4.2,6.3,0
5382,2022,93,0,6.2,123,1.0,4.5,0
5383,2022,90,0,5.8,1092,57.8,6.5,0
5384,2021,65,1,8.0,2514,6.9,7.8,0
5385,2021,45,1,5.9,6289,2.0,2.0,0
5386,2022,129,0,6.8,9780,4.8,6.7,0
5387,2021,153,0,5.9,30964,3.0,4.7,0
5388,2021,40,2,5.8,289,8.4,7.4,0
5389,2021,69,0,6.5,2815,7.4,6.5,0
5390,2022,83,0,6.6,600,4.2,5.3,0
5391,2022,42,1,5.4,241,3.7,6.7,0
5392,2021,91,0,6.1,4787,10.5,6.4,0
5393,2022,67,0,6.6,368,2.9,5.8,0
5394,2022,147,0,7.0,19274,5.3,6.9,0
5395,2022,48,1,6.5364428,0,4.3,7.5,0
5396,2021,99,0,4.4,672,19.9,6.629937,0
5397,2021,112,0,6.8,3671,13.2,6.7,0
5398,2021,14,0,6.9,669,8.9,8.0,0
5399,2021,117,0,5.2,1545,18.0,6.4,0
5400,2021,29,2,7.7,2348,14.3,7.3,0
5401,2022,58,0,6.1,478,4.5,7.4,0
5402,2022,125,0,3.6,185,9.1,5.0,0
5403,2022,145,0,7.0,2801,3.4,6.5,0
5404,2022,164,0,6.8,10100,2.7,6.8,0
5405,2022,18,2,7.4,137,20.7,7.4,0
5406,2021,34,2,6.8,1485,6.6,6.8,0
5407,2021,69,1,6.5364428,0,5.2,5.0,0
5408,2021,117,0,4.3,1410,5.1,5.5,0
5409,2021,29,1,6.4,416,14.4,6.9,0
5410,2022,125,0,4.6,4013,3.0,5.0,0
5411,2021,105,0,5.5,686,2.7,5.4,0
5412,2021,97,0,3.8,4232,23.0,4.7,0
5413,2021,32,1,6.5,3337,7.4,5.1,0
5414,2021,52,1,8.5,6982,20.2,7.9,0
5415,2022,114,0,5.3,340,5.3,5.9,0
5416,2021,97,0,7.0,443,1.4,5.0,0
5417,2021,110,0,5.4,2641,18.541842,6.629937,0
5418,2022,46,1,7.4,138,3.5,5.9,0
5419,2022,104,0,6.5,797,25.2,7.2,0
5420,2021,47,1,7.1,1101,1.5,5.3,0
5421,2021,30,1,7.3,1193,11.9,7.4,0
5422,2022,142,0,6.5364428,0,11.3,6.8,0
5423,2022,56,1,7.2,228,6.0,5.5,0
5424,2021,59,0,7.1,5395,6.0,6.6,0
5425,2022,27,1,6.6,639,29.8,7.5,0
5426,2021,95,0,6.6,5810,15.7,6.9,0
5427,2022,123,0,6.4,1991,3.4,5.8,0
5428,2022,63,1,7.3,1134,10.3,7.1,0
5429,2022,90,0,6.5,605,3.2,5.1,0
5430,2021,158,0,5.8,12047,8.0,6.1,0
5431,2022,51,1,7.1,752,6.9,7.6,0
5432,2021,118,0,4.7,2323,64.7,6.2,0
5433,2021,49,1,7.4,739,3.7,8.3,0
5434,2021,70,1,7.2,6366,29.9,7.4,0
5435,2022,12,0,6.9,0,3.9,5.6,0
5436,2021,136,0,7.0,2703,10.1,7.2,0
5437,2022,89,0,6.5364428,0,33.3,6.2,0
5438,2021,112,0,5.4,3642,9.8,5.8,0
5439,2021,30,2,6.7,394,2.7,6.4,0
5440,2021,101,0,6.3,3121,9.4,5.8,0
5441,2021,58,0,4.3,1428,7.7,5.9,0
5442,2021,50,2,6.5364428,0,18.2,8.2,0
5443,2022,120,0,6.6,2724,2.8,8.0,0
5444,2021,122,0,6.1,2382,6.2,5.5,0
5445,2022,81,0,4.4,606,19.3,5.9,0
5446,2022,90,0,5.8,301,4.4,5.6,0
5447,2022,48,1,7.2,183,3.1,4.8,0
5448,2022,116,0,8.2,799,3.0,8.4,0
5449,2022,91,0,7.5,2601,8.7,7.5,0
5450,2021,68,0,5.2,1728,8.5,7.1,0
5451,2021,74,0,5.3,75,1.3,8.5,0
5452,2022,70,0,6.4,562,5.3,5.8,0
5453,2022,118,0,6.5364428,0,4.7,7.2,0
5454,2022,122,0,6.7,148,56.5,8.6,0
5455,2022,43,1,6.4,900,3.6,5.3,0
5456,2021,42,1,6.5,1636,4.9,4.8,0
5457,2022,109,0,4.0,1713,16.4,5.9,0
5458,2022,89,0,4.5,243,3.7,6.0,0
5459,2021,110,0,5.4,2418,13.7,6.6,0
5460,2021,102,0,4.3,125,3.2,6.7,0
5461,2021,88,0,2.5,13975,39.8,4.2,0
5462,2021,80,0,5.5,927,39.7,5.6,0
5463,2021,86,0,5.5,2106,38.9,5.8,0
5464,2021,103,0,6.7,19,2.3,2.0,0
5465,2021,98,0,6.7,1504,7.4,7.2,0
5466,2022,98,0,6.1,60,1.4,2.0,0
5467,2021,97,0,4.1,330,5.9,5.8,0
5468,2021,34,2,7.1,151,4.5,5.6,0
5469,2021,146,0,6.5364428,0,4.2,7.6,0
5470,2021,85,0,5.5,2957,38.7,6.5,0
5471,2021,129,0,6.5364428,0,2.7,7.0,0
5472,2022,94,0,6.7,399,2.4,6.6,0
5473,2022,104,0,5.7,3225,9.2,6.8,0
5474,2022,26,1,2.8,3252,8.3,4.7,0
5475,2021,100,0,5.4,760,7.9,6.2,0
5476,2021,126,0,4.7,20,1.8,6.629937,0
5477,2022,93,0,5.3,354,6.2,3.9,0
5478,2021,83,0,6.1,2326,36.5,7.4,0
5479,2022,100,0,6.5,77,2.4,6.629937,0
5480,2021,97,0,3.2,207,25.2,6.9,0
5481,2021,94,0,5.7,4937,17.5,6.9,0
5482,2021,97,0,4.5,2046,15.1,6.5,0
5483,2022,54,1,6.1,259,9.3,8.3,0
5484,2021,96,0,6.8,458,3.6,6.3,0
5485,2021,145,0,5.3,1684,3.4,6.3,0
5486,2022,162,0,8.3,14055,6.9,7.2,0
5487,2021,101,0,4.9,1599,23.5,6.3,0
5488,2021,129,0,7.0,1898,5.1,6.7,0
5489,2021,25,1,6.5364428,0,2.3,4.1,0
5490,2021,12,1,6.1,748,18.3,6.7,0
5491,2021,104,0,6.4,1039,2.8,6.5,0
5492,2021,105,0,5.0,374,7.8,6.2,0
5493,2022,26,1,6.4,185,6.8,8.3,0
5494,2021,100,0,6.5,2390,6.6,6.6,0
5495,2022,38,2,6.7,862,5.4,6.4,0
5496,2022,33,1,6.4,619,4.6,6.9,0
5497,2021,105,0,5.4,1808,18.5,6.3,0
5498,2021,27,1,5.4,130,2.6,7.0,0
5499,2021,103,0,6.2,543,1.6,5.3,0
5500,2021,81,0,6.5,866,4.5,5.9,0
5501,2021,70,1,7.4,315,3.9,3.5,0
5502,2022,105,0,6.7,629,13.8,7.7,0
5503,2022,18,0,6.5364428,0,12.8,5.7,0
5504,2021,36,0,6.5364428,0,2.8,5.7,0
5505,2021,107,0,5.7,1463,10.6,5.9,0
5506,2022,48,1,6.2,32,2.2,6.0,0
5507,2022,60,0,5.6,403,4.2,5.6,0
5508,2022,24,1,6.1,244,16.8,7.3,0
5509,2021,96,0,6.2,4205,11.5,6.3,0
5510,2021,107,0,5.7,2882,10.9,6.2,0
5511,2022,100,0,5.4,366,16.8,6.1,0
5512,2022,67,0,5.9,518,3.1,6.5,0
5513,2021,25,1,7.2,367,2.9,6.9,0
5514,2022,106,0,5.6,425,2.8,5.8,0
5515,2022,79,0,7.3,107,2.6,7.6,0
5516,2021,63,1,7.1,923,1.5,4.5,0
5517,2021,96,0,6.0,10926,7.4,6.1,0
5518,2022,42,1,6.9,7533,7.0,6.6,0
5519,2021,84,0,7.0,582,6.1,7.1,0
5520,2021,113,0,5.6,912,18.7,6.6,0
5521,2022,28,0,4.9,46,69.2,4.0,0
5522,2022,92,1,6.5364428,0,3.0,3.5,0
5523,2021,82,0,7.1,64,2.4,6.5,0
5524,2022,94,0,4.4,197,2.0,5.0,0
5525,2021,151,0,6.5,2672,1.6,6.1,0
5526,2021,109,0,7.2,29,1.4,2.0,0
5527,2021,87,0,4.5,4924,30.6,5.4,0
5528,2021,125,0,6.9,4531,24.6,6.9,0
5529,2021,102,0,6.6,5435,12.5,7.2,0
5530,2021,46,1,8.0,633,12.1,8.0,0
5531,2022,78,0,7.5,740,20.0,6.9,0
5532,2021,101,0,5.7,2028,16.2,7.7,0
5533,2021,25,1,7.4,171,3.0,6.0,0
5534,2021,91,0,7.6,837,2.7,6.7,0
5535,2021,47,1,5.5,47,2.1,4.5,0
5536,2021,34,1,6.7,2239,7.7,6.9,0
5537,2021,137,0,7.8,29,1.2,6.629937,0
5538,2022,163,0,5.6,3369,4.8,5.3,0
5539,2022,61,0,5.4,293,4.6,6.8,0
5540,2022,108,0,6.1,7477,4.0,6.3,0
5541,2022,63,0,6.7,82,3.4,2.0,0
5542,2021,96,0,6.6,1625,55.7,7.4,0
5543,2022,36,1,6.0,304,55.0,8.8,0
5544,2022,47,1,7.5,66,32.4,2.0,0
5545,2021,86,0,6.9,1857,3.5,6.1,0
5546,2021,91,0,6.7,1215,8.5,7.8,0
5547,2022,31,0,6.5364428,0,7.2,6.8,0
5548,2021,58,0,6.5,1190,4.2,6.9,0
5549,2021,94,0,5.4,1142,8.4,6.2,0
5550,2021,59,0,6.5364428,0,5.1,5.5,0
5551,2021,61,0,6.5364428,0,3.5,8.3,0
5552,2022,119,0,5.2,275,2.4,7.0,0
5553,2022,33,0,6.5364428,0,48.1,7.2,0
5554,2021,122,0,5.2,114,1.0,6.629937,0
5555,2021,59,0,3.1,433,3.3,4.0,0
5556,2021,102,0,4.4,378,9.8,6.9,0
5557,2021,110,0,6.0,1056,8.7,6.5,0
5558,2021,106,0,4.0,392,2.8,4.5,0
5559,2022,12,1,8.3,34,15.4,6.6,0
5560,2021,116,0,7.0,11,1.5,6.629937,0
5561,2022,80,0,7.0,29,1.3,3.5,0
5562,2022,67,0,5.2,549,5.1,5.0,0
5563,2022,48,0,7.5,424,4.0,7.3,0
5564,2021,91,0,5.8,3317,4.0,5.7,0
5565,2021,13,1,6.2,787,18.3,6.8,0
5566,2022,36,0,6.4,554,2.9,6.2,0
5567,2021,63,1,6.8,1455,2.8,7.2,0
5568,2021,101,0,7.8,340,2.7,8.3,0
5569,2021,98,0,6.7,63,2.6,4.8,0
5570,2022,106,0,5.4,242,75.1,6.0,0
5571,2022,137,0,6.4,1774,18.541842,6.629937,0
5572,2021,96,0,5.6,72,1.9,2.0,0
5573,2022,108,0,5.2,1030,10.9,5.3,0
5574,2021,68,0,6.8,294,5.0,6.6,0
5575,2021,61,0,7.3,1590,4.9,7.1,0
5576,2021,163,0,4.0,10077,4.9,5.8,0
5577,2021,57,3,7.4,1248,14.9,8.6,0
5578,2021,92,0,6.8,1095,1.4,7.0,0
5579,2022,109,0,7.5,829,6.9,5.9,0
5580,2021,50,1,5.6,363,3.9,6.3,0
5581,2021,49,1,8.3,2388,3.1,7.2,0
5582,2022,116,0,7.2,5933,2.8,6.6,0
5583,2022,129,0,6.9,298,2.5,5.8,0
5584,2021,98,0,5.6,1047,4.8,6.3,0
5585,2021,22,3,7.9,1538,16.0,8.6,0
5586,2021,87,0,4.4,256,18.541842,6.629937,0
5587,2021,0,1,6.5364428,0,1.6,2.0,0
5588,2021,14,2,6.4,420,7.7,7.8,0
5589,2021,105,0,6.9,11477,36.6,7.4,0
5590,2021,95,0,6.0,6779,25.6,6.2,0
5591,2021,90,0,4.8,1619,11.9,5.9,0
5592,2021,64,0,4.6,91,4.9,5.4,0
5593,2022,70,0,6.6,4207,4.6,6.0,0
5594,2021,22,2,7.2,782,12.2,7.6,0
5595,2021,103,0,5.6,1380,8.8,6.7,0
5596,2021,94,0,5.3,815,8.0,6.5,0
5597,2022,23,2,6.6,110,6.0,8.2,0
5598,2021,140,0,8.5,6430,4.4,7.1,0
5599,2021,33,0,6.5364428,0,3.2,6.7,0
5600,2022,15,3,5.7,754,17.9,7.3,0
5601,2022,18,0,7.9,14,1.4,2.0,0
5602,2021,130,0,6.6,3037,7.5,7.3,0
5603,2022,119,0,5.8,237,4.7,5.9,0
5604,2022,110,0,4.4,585,19.4,6.0,0
5605,2022,79,0,5.0,489,18.8,5.6,0
5606,2021,24,1,6.5,1754,2.1,7.2,0
5607,2022,96,0,6.1,815,5.4,5.6,0
5608,2021,19,1,6.1,10,4.6,6.9,0
5609,2022,62,1,6.5364428,0,4.0,6.0,0
5610,2021,110,0,5.3,49,3.5,2.0,0
5611,2022,51,1,7.1,5984,3.0,7.3,0
5612,2021,107,0,6.3,2669,19.6,6.6,0
5613,2021,106,0,6.2,20308,16.4,6.4,0
